transcript_id	cdna_len
ENST00000310018	3135
ENST00000520265	336
ENST00000368589	1216
ENST00000299610	1873
ENST00000510258	750
ENST00000359293	974
ENST00000515681	431
ENST00000465393	750
ENST00000637897	190
ENST00000597855	564
ENST00000494486	577
ENST00000518849	536
ENST00000561469	577
ENST00000359315	1114
ENST00000445175	389
ENST00000370751	5874
ENST00000576201	1965
ENST00000592471	357
ENST00000415593	1669
ENST00000511204	532
ENST00000455112	2274
ENST00000379550	3278
ENST00000425190	752
ENST00000636222	7093
ENST00000568703	1045
ENST00000443308	1933
ENST00000306402	5858
ENST00000530128	775
ENST00000596534	1661
ENST00000640406	2354
ENST00000503431	917
ENST00000374001	9221
ENST00000282849	5913
ENST00000610310	615
ENST00000514277	995
ENST00000472944	2159
ENST00000518748	3563
ENST00000425232	11199
ENST00000545590	647
ENST00000348749	1984
ENST00000574233	486
ENST00000577013	575
ENST00000433445	435
ENST00000592464	480
ENST00000594295	3819
ENST00000573759	2204
ENST00000426833	4132
ENST00000368476	5867
ENST00000509403	1727
ENST00000637393	833
ENST00000555842	811
ENST00000514226	2493
ENST00000493845	610
ENST00000502247	556
ENST00000613678	1827
ENST00000417550	2131
ENST00000501704	4026
ENST00000373863	1729
ENST00000537680	540
ENST00000373005	459
ENST00000551188	587
ENST00000509759	865
ENST00000547303	872
ENST00000414097	3755
ENST00000551473	797
ENST00000571572	928
ENST00000497382	2650
ENST00000561263	707
ENST00000428807	549
ENST00000594664	634
ENST00000378695	885
ENST00000357052	1133
ENST00000414866	867
ENST00000305963	3738
ENST00000421053	716
ENST00000620335	5506
ENST00000359369	1409
ENST00000376598	2404
ENST00000313143	5254
ENST00000338056	4099
ENST00000524466	1671
ENST00000569017	483
ENST00000540949	343
ENST00000629263	830
ENST00000513174	780
ENST00000262644	7199
ENST00000344730	6910
ENST00000602960	1502
ENST00000336596	5809
ENST00000597297	1559
ENST00000277945	620
ENST00000445105	5406
ENST00000367025	2243
ENST00000502983	609
ENST00000517819	527
ENST00000527084	1308
ENST00000430800	965
ENST00000395544	6010
ENST00000282486	6422
ENST00000330243	1992
ENST00000452065	996
ENST00000399682	1181
ENST00000282058	1125
ENST00000546364	779
ENST00000437200	791
ENST00000640376	3307
ENST00000373532	1100
ENST00000521757	579
ENST00000325881	3614
ENST00000522177	567
ENST00000550375	1362
ENST00000357123	1428
ENST00000561010	867
ENST00000392482	1165
ENST00000557004	2012
ENST00000412383	981
ENST00000322428	1677
ENST00000371979	2770
ENST00000618590	825
ENST00000405785	3095
ENST00000528490	561
ENST00000370278	1724
ENST00000520986	899
ENST00000617305	1018
ENST00000259053	3741
ENST00000592082	349
ENST00000420670	433
ENST00000437327	597
ENST00000503784	504
ENST00000357716	4127
ENST00000635386	672
ENST00000511633	5536
ENST00000431504	2947
ENST00000600927	616
ENST00000508660	943
ENST00000443238	564
ENST00000435716	603
ENST00000589093	3417
ENST00000487331	1068
ENST00000511049	3273
ENST00000577837	594
ENST00000338904	1049
ENST00000447630	1047
ENST00000586659	5162
ENST00000568667	1470
ENST00000285908	1286
ENST00000413698	1808
ENST00000263904	5701
ENST00000397080	2338
ENST00000294409	1912
ENST00000394853	3604
ENST00000529852	3323
ENST00000544455	10984
ENST00000538696	1343
ENST00000340004	1722
ENST00000335686	1604
ENST00000528405	577
ENST00000333991	4539
ENST00000566113	1671
ENST00000359374	743
ENST00000344616	1058
ENST00000425574	1945
ENST00000451037	3189
ENST00000366666	2173
ENST00000457688	955
ENST00000620581	2991
ENST00000578706	500
ENST00000396403	6151
ENST00000544309	581
ENST00000362003	5685
ENST00000248142	2763
ENST00000512085	1927
ENST00000399852	1118
ENST00000575829	721
ENST00000541982	1187
ENST00000635682	921
ENST00000519554	814
ENST00000610710	4162
ENST00000582266	2613
ENST00000342272	1923
ENST00000593919	1979
ENST00000391795	2698
ENST00000392081	2062
ENST00000557427	569
ENST00000518199	1048
ENST00000508247	623
ENST00000518785	1958
ENST00000282282	2739
ENST00000537459	772
ENST00000358950	701
ENST00000262426	3516
ENST00000375108	1161
ENST00000291934	593
ENST00000577269	1319
ENST00000441089	671
ENST00000200639	1867
ENST00000541084	2873
ENST00000342266	2461
ENST00000579602	429
ENST00000562578	573
ENST00000399336	4356
ENST00000382809	378
ENST00000304801	1657
ENST00000595023	1131
ENST00000310483	2427
ENST00000591879	589
ENST00000528193	789
ENST00000393775	3495
ENST00000425849	484
ENST00000270815	3218
ENST00000472383	656
ENST00000310128	3143
ENST00000316073	3569
ENST00000257901	2447
ENST00000597391	858
ENST00000539854	659
ENST00000592281	446
ENST00000371145	4393
ENST00000565897	1068
ENST00000531285	575
ENST00000394530	3207
ENST00000334857	930
ENST00000441068	1696
ENST00000457897	759
ENST00000373935	6133
ENST00000589392	2152
ENST00000621218	3001
ENST00000591534	1282
ENST00000402734	883
ENST00000264972	2437
ENST00000416779	485
ENST00000550713	548
ENST00000256538	2099
ENST00000373248	2570
ENST00000323584	4283
ENST00000327669	3760
ENST00000320936	1328
ENST00000627812	457
ENST00000253108	1103
ENST00000612334	1554
ENST00000318190	819
ENST00000275732	6530
ENST00000641692	2211
ENST00000445411	726
ENST00000558610	819
ENST00000591736	573
ENST00000534244	575
ENST00000409676	1119
ENST00000426626	2012
ENST00000602733	747
ENST00000415188	1454
ENST00000597396	1019
ENST00000470715	824
ENST00000368848	3033
ENST00000328439	5535
ENST00000359676	5991
ENST00000268035	11803
ENST00000405108	2432
ENST00000375446	1281
ENST00000370508	1947
ENST00000526137	379
ENST00000453650	939
ENST00000262953	2705
ENST00000552267	759
ENST00000458218	1298
ENST00000593480	714
ENST00000005178	3576
ENST00000591570	576
ENST00000420591	664
ENST00000261374	2314
ENST00000352077	2157
ENST00000616990	3567
ENST00000393736	655
ENST00000226247	3436
ENST00000557963	1670
ENST00000627541	1158
ENST00000588983	711
ENST00000456693	750
ENST00000539925	1665
ENST00000303039	1074
ENST00000376255	3039
ENST00000474027	589
ENST00000358716	5920
ENST00000494176	2901
ENST00000610913	4100
ENST00000216061	3415
ENST00000541078	1517
ENST00000393046	952
ENST00000397591	582
ENST00000547818	904
ENST00000392332	2463
ENST00000300456	3028
ENST00000440112	574
ENST00000641400	975
ENST00000434538	2164
ENST00000568195	1467
ENST00000485729	777
ENST00000553375	633
ENST00000299578	1605
ENST00000569140	571
ENST00000436034	474
ENST00000013125	4354
ENST00000379715	1077
ENST00000560830	2648
ENST00000427553	451
ENST00000320201	6736
ENST00000397604	1722
ENST00000445399	812
ENST00000566163	1759
ENST00000342499	1396
ENST00000280527	5912
ENST00000636206	4711
ENST00000597111	552
ENST00000586166	672
ENST00000544370	1771
ENST00000528481	513
ENST00000264110	4176
ENST00000430996	826
ENST00000615665	4465
ENST00000585355	547
ENST00000641244	4968
ENST00000594279	1507
ENST00000453074	2239
ENST00000572383	539
ENST00000575733	700
ENST00000538259	991
ENST00000520943	536
ENST00000514779	642
ENST00000377392	2863
ENST00000357558	2907
ENST00000453507	4552
ENST00000508493	553
ENST00000335016	3804
ENST00000406245	1401
ENST00000521995	556
ENST00000455190	1098
ENST00000578270	2080
ENST00000296503	1889
ENST00000366910	7439
ENST00000370799	4186
ENST00000520645	4598
ENST00000429378	721
ENST00000298085	2235
ENST00000360310	6010
ENST00000559484	548
ENST00000447102	1769
ENST00000567895	854
ENST00000335658	2817
ENST00000640035	1163
ENST00000355372	2160
ENST00000395057	1555
ENST00000494980	1175
ENST00000380565	2181
ENST00000631296	1224
ENST00000389652	4488
ENST00000393514	2195
ENST00000359226	2036
ENST00000593652	905
ENST00000428710	269
ENST00000447232	2576
ENST00000378024	18787
ENST00000560072	559
ENST00000391617	588
ENST00000639271	957
ENST00000586891	563
ENST00000587613	934
ENST00000618944	2404
ENST00000339582	4057
ENST00000376758	1723
ENST00000401470	4769
ENST00000296210	1725
ENST00000559171	508
ENST00000394598	1906
ENST00000507564	3824
ENST00000335012	5901
ENST00000460436	1925
ENST00000478235	561
ENST00000457718	3836
ENST00000428387	524
ENST00000533166	1135
ENST00000469605	799
ENST00000258991	5232
ENST00000463381	2730
ENST00000616176	2102
ENST00000473092	1508
ENST00000293973	1986
ENST00000624301	3898
ENST00000452242	980
ENST00000380314	2731
ENST00000423553	633
ENST00000282077	14193
ENST00000308774	561
ENST00000377432	2611
ENST00000366991	4573
ENST00000395805	4156
ENST00000522909	1282
ENST00000379415	991
ENST00000397997	6550
ENST00000331105	1720
ENST00000368189	4424
ENST00000433351	5345
ENST00000549424	367
ENST00000562250	1830
ENST00000617676	8664
ENST00000510580	2039
ENST00000533951	531
ENST00000519156	493
ENST00000431068	910
ENST00000340023	2262
ENST00000379772	1886
ENST00000375662	1695
ENST00000379441	8831
ENST00000327908	3781
ENST00000398402	655
ENST00000545306	2013
ENST00000437146	423
ENST00000436858	389
ENST00000450965	1918
ENST00000557185	1322
ENST00000262096	6377
ENST00000620745	1847
ENST00000419218	562
ENST00000426121	201
ENST00000418473	2071
ENST00000567159	1582
ENST00000554845	908
ENST00000414834	4211
ENST00000374514	1810
ENST00000532919	580
ENST00000636404	700
ENST00000587382	2079
ENST00000574499	412
ENST00000555516	564
ENST00000342702	2391
ENST00000310074	4350
ENST00000418581	2529
ENST00000379535	2274
ENST00000482765	475
ENST00000580705	550
ENST00000626454	177
ENST00000556994	2327
ENST00000368888	2134
ENST00000545756	2921
ENST00000447337	916
ENST00000591249	405
ENST00000577248	571
ENST00000367661	4369
ENST00000509052	1975
ENST00000517315	996
ENST00000392451	3195
ENST00000621682	1080
ENST00000377028	5064
ENST00000556117	359
ENST00000623481	683
ENST00000436339	626
ENST00000355459	749
ENST00000558486	585
ENST00000629362	3868
ENST00000410062	1570
ENST00000327570	2590
ENST00000540933	3836
ENST00000409398	879
ENST00000505534	673
ENST00000637508	5704
ENST00000508509	2214
ENST00000230419	4272
ENST00000423076	542
ENST00000457775	1184
ENST00000548228	582
ENST00000561075	872
ENST00000417399	591
ENST00000489730	730
ENST00000483990	708
ENST00000322315	4335
ENST00000248071	2018
ENST00000332884	4944
ENST00000524668	783
ENST00000309481	1500
ENST00000495052	682
ENST00000565023	775
ENST00000589952	488
ENST00000407095	799
ENST00000468904	2249
ENST00000483968	721
ENST00000269471	2980
ENST00000402003	2197
ENST00000380258	911
ENST00000405993	1839
ENST00000403633	1139
ENST00000537413	4129
ENST00000586549	1300
ENST00000588061	8419
ENST00000503434	2174
ENST00000396292	4740
ENST00000382911	4056
ENST00000449946	542
ENST00000366695	895
ENST00000348974	806
ENST00000369091	2612
ENST00000355196	4104
ENST00000405853	1480
ENST00000618744	1270
ENST00000530094	5814
ENST00000451436	3464
ENST00000389017	2575
ENST00000456846	1293
ENST00000448811	590
ENST00000369698	2638
ENST00000582330	4679
ENST00000321680	3456
ENST00000248879	1154
ENST00000613677	730
ENST00000513335	2226
ENST00000397574	1968
ENST00000374497	1488
ENST00000541083	603
ENST00000561305	353
ENST00000370763	2988
ENST00000283474	1413
ENST00000539908	2897
ENST00000587809	572
ENST00000298738	2421
ENST00000379348	795
ENST00000546039	805
ENST00000263372	5722
ENST00000273450	3179
ENST00000514165	607
ENST00000639135	914
ENST00000544035	565
ENST00000314117	1326
ENST00000382133	805
ENST00000426255	1316
ENST00000602986	3480
ENST00000229416	3813
ENST00000274093	8770
ENST00000430930	5900
ENST00000389721	6705
ENST00000616659	876
ENST00000430433	864
ENST00000262717	3882
ENST00000280684	4237
ENST00000409457	2165
ENST00000269051	4661
ENST00000311008	2208
ENST00000438952	3604
ENST00000409468	570
ENST00000466675	1618
ENST00000618715	1467
ENST00000368707	556
ENST00000477031	580
ENST00000379565	7918
ENST00000343231	1308
ENST00000368242	867
ENST00000515574	1593
ENST00000449098	1599
ENST00000400929	1057
ENST00000455164	2810
ENST00000421707	946
ENST00000634929	765
ENST00000466940	1475
ENST00000627314	1622
ENST00000464845	1772
ENST00000403363	1856
ENST00000541246	1101
ENST00000273541	1704
ENST00000408954	5892
ENST00000409953	924
ENST00000600835	2901
ENST00000285599	5143
ENST00000539168	1672
ENST00000081029	1888
ENST00000460380	2196
ENST00000617124	479
ENST00000446613	2875
ENST00000612731	544
ENST00000371776	689
ENST00000597689	2524
ENST00000375215	1546
ENST00000618486	567
ENST00000279036	2245
ENST00000615422	8860
ENST00000484457	3847
ENST00000325589	1880
ENST00000478048	1736
ENST00000400163	491
ENST00000246194	1789
ENST00000524892	5685
ENST00000263579	1479
ENST00000427836	9807
ENST00000404297	437
ENST00000515645	1578
ENST00000621234	1788
ENST00000405493	5751
ENST00000286800	5669
ENST00000560139	583
ENST00000432000	628
ENST00000628915	4325
ENST00000443883	840
ENST00000455415	256
ENST00000377541	1524
ENST00000451322	795
ENST00000513177	692
ENST00000409401	2048
ENST00000530950	652
ENST00000462112	1094
ENST00000621382	1468
ENST00000460851	2198
ENST00000354989	2708
ENST00000531937	569
ENST00000563258	794
ENST00000540125	529
ENST00000496792	464
ENST00000569817	1023
ENST00000315891	1797
ENST00000413437	757
ENST00000437588	276
ENST00000567185	1251
ENST00000612156	9759
ENST00000327606	3656
ENST00000339474	2589
ENST00000374804	2261
ENST00000618302	2884
ENST00000445189	596
ENST00000472695	503
ENST00000432415	681
ENST00000232892	1642
ENST00000583053	188
ENST00000600166	559
ENST00000638170	3052
ENST00000369056	2650
ENST00000616787	1835
ENST00000429738	310
ENST00000394505	3143
ENST00000587583	1654
ENST00000371957	2825
ENST00000640159	1122
ENST00000369109	1713
ENST00000382148	2481
ENST00000455953	548
ENST00000556198	233
ENST00000610363	3765
ENST00000552375	780
ENST00000544106	4815
ENST00000333478	3896
ENST00000561060	891
ENST00000614624	780
ENST00000444283	515
ENST00000307552	930
ENST00000537763	952
ENST00000371378	894
ENST00000355070	4004
ENST00000349213	5811
ENST00000474464	746
ENST00000359149	4234
ENST00000336505	12079
ENST00000594439	982
ENST00000601714	2086
ENST00000542309	592
ENST00000379300	1276
ENST00000597634	726
ENST00000543096	2116
ENST00000254765	1345
ENST00000395721	2779
ENST00000532343	620
ENST00000611683	1257
ENST00000507350	596
ENST00000435047	681
ENST00000589381	738
ENST00000595552	418
ENST00000373084	3352
ENST00000448878	1038
ENST00000361308	1713
ENST00000539276	4094
ENST00000508277	491
ENST00000454008	1158
ENST00000451493	4944
ENST00000317668	3824
ENST00000372586	2090
ENST00000593052	629
ENST00000582524	573
ENST00000576951	893
ENST00000522043	499
ENST00000409314	4509
ENST00000451562	544
ENST00000602102	536
ENST00000533820	3083
ENST00000503724	602
ENST00000379816	242
ENST00000269829	3547
ENST00000372711	7560
ENST00000251020	5146
ENST00000594321	457
ENST00000451324	3146
ENST00000310604	2122
ENST00000535344	561
ENST00000341618	1855
ENST00000515667	4180
ENST00000427538	1170
ENST00000458688	1424
ENST00000423894	549
ENST00000547860	808
ENST00000433983	1346
ENST00000620502	882
ENST00000423258	2465
ENST00000282226	1717
ENST00000334494	1334
ENST00000518799	457
ENST00000256216	2683
ENST00000514798	2895
ENST00000546839	1274
ENST00000530542	905
ENST00000511574	629
ENST00000294854	3696
ENST00000399767	2129
ENST00000315939	10452
ENST00000605844	2191
ENST00000562351	2993
ENST00000552817	668
ENST00000331723	942
ENST00000370790	4246
ENST00000373003	835
ENST00000256178	3273
ENST00000454412	13452
ENST00000299952	2214
ENST00000354900	2105
ENST00000534635	801
ENST00000456495	638
ENST00000613669	851
ENST00000408929	1888
ENST00000537882	2975
ENST00000538536	1678
ENST00000639958	3803
ENST00000598633	541
ENST00000472475	280
ENST00000589413	2268
ENST00000369102	1251
ENST00000269945	1792
ENST00000507763	597
ENST00000530056	2122
ENST00000583590	4148
ENST00000590146	574
ENST00000424747	2412
ENST00000401026	4552
ENST00000510617	2592
ENST00000414262	842
ENST00000527246	2506
ENST00000441525	3457
ENST00000586843	416
ENST00000406503	740
ENST00000262052	4132
ENST00000378278	2354
ENST00000444100	1533
ENST00000517742	660
ENST00000515576	2456
ENST00000506597	1838
ENST00000442653	400
ENST00000557693	593
ENST00000228799	2361
ENST00000352879	862
ENST00000445494	808
ENST00000522231	1060
ENST00000544814	1636
ENST00000618539	2660
ENST00000564719	2354
ENST00000429742	447
ENST00000622211	2939
ENST00000572102	2987
ENST00000399441	1887
ENST00000554626	570
ENST00000432329	7650
ENST00000540251	1318
ENST00000504790	559
ENST00000373236	437
ENST00000368222	992
ENST00000544301	2135
ENST00000511839	609
ENST00000371319	1578
ENST00000461477	586
ENST00000273962	3694
ENST00000472469	4108
ENST00000543856	3178
ENST00000201031	2866
ENST00000546543	912
ENST00000453003	433
ENST00000357654	7094
ENST00000520578	530
ENST00000446450	2042
ENST00000638320	1185
ENST00000296127	3101
ENST00000640632	2808
ENST00000543276	532
ENST00000554736	569
ENST00000559353	587
ENST00000369956	2344
ENST00000381214	1210
ENST00000368114	765
ENST00000564420	862
ENST00000488327	541
ENST00000471804	718
ENST00000302472	3848
ENST00000641686	4991
ENST00000441453	3785
ENST00000584040	660
ENST00000537718	1525
ENST00000376094	1154
ENST00000596309	598
ENST00000250360	1690
ENST00000531880	845
ENST00000416719	571
ENST00000548861	489
ENST00000432560	4146
ENST00000396865	2927
ENST00000455148	546
ENST00000592205	1713
ENST00000485554	774
ENST00000399273	8686
ENST00000537687	11232
ENST00000369878	15857
ENST00000324461	2297
ENST00000360380	5225
ENST00000641364	1341
ENST00000415811	2171
ENST00000264229	4109
ENST00000564192	897
ENST00000556850	459
ENST00000431623	3666
ENST00000342232	4378
ENST00000572887	4824
ENST00000394555	3024
ENST00000553511	574
ENST00000576758	397
ENST00000238616	8310
ENST00000312457	1429
ENST00000320521	1878
ENST00000312108	2592
ENST00000555597	1341
ENST00000567198	571
ENST00000437810	1270
ENST00000257831	3150
ENST00000432591	802
ENST00000349556	1484
ENST00000294952	3142
ENST00000433777	359
ENST00000261034	2444
ENST00000538517	2744
ENST00000344595	2728
ENST00000416541	3447
ENST00000399395	1233
ENST00000549146	592
ENST00000597205	169
ENST00000641517	1085
ENST00000424392	636
ENST00000448890	868
ENST00000507110	1678
ENST00000367363	817
ENST00000434576	750
ENST00000395706	2441
ENST00000358781	1319
ENST00000601623	530
ENST00000464917	539
ENST00000216214	3458
ENST00000381083	1050
ENST00000422322	744
ENST00000440238	2368
ENST00000526809	829
ENST00000620442	1988
ENST00000569863	630
ENST00000432921	5003
ENST00000611738	4817
ENST00000409151	1979
ENST00000432467	994
ENST00000628793	1103
ENST00000458238	777
ENST00000555053	4173
ENST00000608284	538
ENST00000532779	2765
ENST00000356284	3117
ENST00000567896	690
ENST00000408909	4701
ENST00000411961	946
ENST00000369031	1236
ENST00000467898	2894
ENST00000454295	4376
ENST00000238379	1834
ENST00000396344	1570
ENST00000351898	3771
ENST00000528579	765
ENST00000389146	2091
ENST00000382410	587
ENST00000455427	2378
ENST00000378844	567
ENST00000612540	603
ENST00000285398	2750
ENST00000250916	2890
ENST00000388752	1588
ENST00000341989	936
ENST00000562086	2232
ENST00000508222	562
ENST00000245663	5185
ENST00000614256	1840
ENST00000358769	2587
ENST00000464360	585
ENST00000511563	1494
ENST00000508661	1633
ENST00000527177	367
ENST00000527838	2732
ENST00000413761	2512
ENST00000435773	737
ENST00000427905	782
ENST00000526827	714
ENST00000555960	620
ENST00000458420	14202
ENST00000437369	586
ENST00000335420	6437
ENST00000580157	587
ENST00000419022	6888
ENST00000412217	6074
ENST00000400320	3444
ENST00000404894	840
ENST00000520957	1690
ENST00000552526	309
ENST00000229379	572
ENST00000441967	894
ENST00000392435	1339
ENST00000600194	2923
ENST00000535306	2098
ENST00000393937	2398
ENST00000589042	109224
ENST00000602867	540
ENST00000361682	2437
ENST00000405074	1801
ENST00000456542	580
ENST00000315677	6683
ENST00000397996	840
ENST00000350148	5447
ENST00000613626	3099
ENST00000448925	610
ENST00000557635	644
ENST00000528032	555
ENST00000560217	944
ENST00000461691	947
ENST00000504592	3544
ENST00000432849	411
ENST00000552490	841
ENST00000281631	7177
ENST00000489432	2058
ENST00000555254	754
ENST00000550767	1384
ENST00000553264	3018
ENST00000457777	807
ENST00000423542	792
ENST00000350501	2119
ENST00000543957	573
ENST00000521420	6370
ENST00000438939	330
ENST00000435602	578
ENST00000590329	958
ENST00000598309	549
ENST00000609104	11377
ENST00000400060	5030
ENST00000373135	3218
ENST00000374328	753
ENST00000416500	819
ENST00000499044	2491
ENST00000620035	5060
ENST00000356454	4657
ENST00000474165	936
ENST00000432556	950
ENST00000600355	507
ENST00000522161	1766
ENST00000418814	6415
ENST00000542169	2808
ENST00000618295	862
ENST00000260803	2666
ENST00000011684	2881
ENST00000614001	230
ENST00000453597	2589
ENST00000615781	1776
ENST00000367308	996
ENST00000550934	851
ENST00000393957	1058
ENST00000602829	655
ENST00000555694	565
ENST00000368937	1850
ENST00000518853	813
ENST00000548887	568
ENST00000235150	2334
ENST00000563257	590
ENST00000447839	3411
ENST00000377474	6225
ENST00000239231	10506
ENST00000468796	540
ENST00000576295	614
ENST00000416594	741
ENST00000347770	2857
ENST00000553286	3135
ENST00000399804	4127
ENST00000540839	4260
ENST00000544907	1656
ENST00000545245	709
ENST00000389690	694
ENST00000310125	1680
ENST00000529461	453
ENST00000511809	830
ENST00000341166	4581
ENST00000485199	2992
ENST00000528775	1025
ENST00000491164	583
ENST00000418917	1716
ENST00000464223	164
ENST00000352855	1146
ENST00000264992	2664
ENST00000518281	3897
ENST00000368393	937
ENST00000423701	1458
ENST00000322652	4491
ENST00000601288	439
ENST00000555083	1405
ENST00000589419	587
ENST00000228495	4163
ENST00000458240	791
ENST00000520708	1519
ENST00000586138	625
ENST00000423548	3930
ENST00000367015	5094
ENST00000400633	1604
ENST00000373659	4106
ENST00000613352	291
ENST00000411864	2028
ENST00000449224	1811
ENST00000560804	2269
ENST00000331493	3931
ENST00000437629	969
ENST00000380747	709
ENST00000290871	1079
ENST00000439176	684
ENST00000519321	692
ENST00000433032	168
ENST00000556278	902
ENST00000414843	575
ENST00000393132	2051
ENST00000332180	5812
ENST00000260526	6087
ENST00000640499	1188
ENST00000583538	467
ENST00000471155	576
ENST00000378905	2859
ENST00000605509	719
ENST00000447428	561
ENST00000255390	9612
ENST00000420343	1382
ENST00000539827	1979
ENST00000519234	2874
ENST00000476818	703
ENST00000291860	1691
ENST00000546417	554
ENST00000544233	2503
ENST00000527985	2817
ENST00000620110	2975
ENST00000415888	662
ENST00000317233	8135
ENST00000355951	3343
ENST00000380379	1928
ENST00000559792	585
ENST00000411537	623
ENST00000581959	359
ENST00000421087	701
ENST00000381410	5218
ENST00000397103	2953
ENST00000528812	2013
ENST00000555124	550
ENST00000361951	3506
ENST00000560829	1869
ENST00000427207	647
ENST00000627604	565
ENST00000493782	588
ENST00000324472	4060
ENST00000468955	1369
ENST00000610930	3271
ENST00000406606	4691
ENST00000340253	4424
ENST00000402045	2058
ENST00000599898	491
ENST00000263063	5601
ENST00000438962	573
ENST00000585930	1387
ENST00000199448	2599
ENST00000395792	2484
ENST00000231198	3107
ENST00000334047	2287
ENST00000568673	2398
ENST00000613216	3571
ENST00000320139	773
ENST00000226382	3030
ENST00000456827	2527
ENST00000520805	532
ENST00000633192	1876
ENST00000506765	559
ENST00000545299	546
ENST00000368164	869
ENST00000493294	573
ENST00000604414	1142
ENST00000414000	1945
ENST00000406310	2218
ENST00000398023	270
ENST00000635823	2475
ENST00000479070	939
ENST00000310611	5009
ENST00000345734	2129
ENST00000322348	5554
ENST00000389082	9470
ENST00000561208	4822
ENST00000392541	842
ENST00000400289	3739
ENST00000525334	860
ENST00000540640	1576
ENST00000435873	556
ENST00000559912	576
ENST00000451692	671
ENST00000577730	8009
ENST00000509167	2113
ENST00000404774	2415
ENST00000302979	1166
ENST00000343998	3671
ENST00000553971	527
ENST00000521629	1828
ENST00000368233	1012
ENST00000340394	3807
ENST00000508760	547
ENST00000577692	591
ENST00000531611	2134
ENST00000620267	5199
ENST00000359171	7023
ENST00000394847	648
ENST00000160373	5970
ENST00000556549	581
ENST00000619438	1680
ENST00000220058	2734
ENST00000445217	6712
ENST00000574367	5033
ENST00000434274	779
ENST00000543094	429
ENST00000612516	569
ENST00000602177	524
ENST00000441931	481
ENST00000448598	572
ENST00000509233	549
ENST00000586296	1363
ENST00000522463	3477
ENST00000319296	2371
ENST00000475083	558
ENST00000299687	7948
ENST00000360213	954
ENST00000235933	1425
ENST00000382907	1092
ENST00000403506	430
ENST00000331113	5331
ENST00000583268	581
ENST00000586092	453
ENST00000590288	734
ENST00000380498	1771
ENST00000244519	3002
ENST00000512111	3245
ENST00000451060	3491
ENST00000590239	565
ENST00000561656	1833
ENST00000621601	3148
ENST00000259883	3100
ENST00000565659	1922
ENST00000286494	2552
ENST00000617641	2346
ENST00000465530	690
ENST00000376817	965
ENST00000407969	6463
ENST00000621220	381
ENST00000445975	808
ENST00000545208	5007
ENST00000421544	4789
ENST00000522322	2856
ENST00000357082	1257
ENST00000354870	3989
ENST00000346178	3906
ENST00000602540	5741
ENST00000312165	2679
ENST00000321805	1087
ENST00000432900	3994
ENST00000327419	5884
ENST00000422441	2282
ENST00000417664	1666
ENST00000554339	548
ENST00000543683	830
ENST00000464581	425
ENST00000413298	792
ENST00000295802	3100
ENST00000230529	1235
ENST00000450313	1929
ENST00000391890	5542
ENST00000518661	548
ENST00000585575	1485
ENST00000396014	1817
ENST00000433976	3608
ENST00000417172	1915
ENST00000373417	2575
ENST00000539050	2024
ENST00000506600	1939
ENST00000525823	915
ENST00000255674	6960
ENST00000396289	1601
ENST00000569072	615
ENST00000460298	1884
ENST00000438660	852
ENST00000470414	1057
ENST00000532414	6124
ENST00000278505	4687
ENST00000533455	2009
ENST00000549349	586
ENST00000223122	6078
ENST00000567679	588
ENST00000456483	1368
ENST00000556367	572
ENST00000525062	658
ENST00000315962	2914
ENST00000548537	3733
ENST00000506267	629
ENST00000416721	1254
ENST00000578168	583
ENST00000368563	4218
ENST00000378431	849
ENST00000568956	4005
ENST00000297313	2104
ENST00000589978	496
ENST00000398110	1968
ENST00000577991	493
ENST00000302177	1989
ENST00000565332	586
ENST00000340958	1831
ENST00000231130	3355
ENST00000471951	4053
ENST00000372940	866
ENST00000424340	3801
ENST00000355832	8008
ENST00000502650	567
ENST00000444249	1152
ENST00000481767	1620
ENST00000530727	1962
ENST00000373451	4033
ENST00000506126	862
ENST00000382038	5770
ENST00000393860	1912
ENST00000316851	5837
ENST00000437806	930
ENST00000358755	3788
ENST00000590266	570
ENST00000415095	1605
ENST00000414977	559
ENST00000466741	1518
ENST00000510838	1201
ENST00000529270	1437
ENST00000270586	852
ENST00000397847	2084
ENST00000481323	562
ENST00000558663	2068
ENST00000544405	2025
ENST00000530488	158
ENST00000616545	920
ENST00000299441	10765
ENST00000640433	1932
ENST00000430575	811
ENST00000262269	3848
ENST00000326282	1865
ENST00000611629	562
ENST00000296849	2155
ENST00000532502	5820
ENST00000219746	3233
ENST00000398571	11357
ENST00000334849	440
ENST00000274576	1803
ENST00000617505	576
ENST00000532295	2389
ENST00000597326	480
ENST00000534403	557
ENST00000549784	746
ENST00000407637	2634
ENST00000427710	589
ENST00000348715	3966
ENST00000503285	526
ENST00000560501	653
ENST00000446658	2836
ENST00000543369	972
ENST00000413081	925
ENST00000519937	3554
ENST00000466072	1844
ENST00000313049	2123
ENST00000370849	1444
ENST00000586268	830
ENST00000576351	2525
ENST00000618633	739
ENST00000576406	795
ENST00000588865	537
ENST00000361573	6094
ENST00000556952	1573
ENST00000380877	4816
ENST00000590474	2870
ENST00000341840	1757
ENST00000538136	4055
ENST00000441549	1729
ENST00000513453	572
ENST00000472257	3045
ENST00000588868	3629
ENST00000373750	2233
ENST00000340932	2492
ENST00000444541	2018
ENST00000557066	580
ENST00000455235	537
ENST00000378764	2498
ENST00000194152	3825
ENST00000399668	7607
ENST00000483373	608
