transcript_id	cdna_len
ENST00000418615	453
ENST00000432179	572
ENST00000337565	720
ENST00000357757	947
ENST00000610735	5120
ENST00000615946	5026
ENST00000619294	5132
ENST00000620862	5044
ENST00000621302	5224
ENST00000622509	5231
ENST00000622612	4995
ENST00000308659	1522
ENST00000393256	5086
ENST00000393252	482
ENST00000433098	1197
ENST00000639340	243
ENST00000640419	249
ENST00000361493	443
ENST00000405953	425
ENST00000415458	438
ENST00000439718	936
ENST00000452231	459
ENST00000431217	883
ENST00000436733	618
ENST00000437029	729
ENST00000438054	656
ENST00000451230	412
ENST00000609220	883
ENST00000609902	603
ENST00000450258	347
ENST00000439362	1522
ENST00000605570	1103
ENST00000603748	1482
ENST00000371162	2044
ENST00000431385	843
ENST00000443467	826
ENST00000451884	423
ENST00000438897	617
ENST00000603052	606
ENST00000432818	572
ENST00000415880	418
ENST00000444301	666
ENST00000580915	74
ENST00000622940	3380
ENST00000453478	560
ENST00000449539	1241
ENST00000604843	458
ENST00000409569	514
ENST00000419736	777
ENST00000308604	552
ENST00000603310	413
ENST00000604981	759
ENST00000603827	1587
ENST00000442293	546
ENST00000441075	704
ENST00000630717	871
ENST00000439494	707
ENST00000455309	757
ENST00000627971	239
ENST00000432268	881
ENST00000604721	1525
ENST00000426124	792
ENST00000457867	318
ENST00000442243	330
ENST00000455969	1017
ENST00000427997	5047
ENST00000341068	8262
ENST00000462785	2755
ENST00000577758	74
ENST00000464695	553
ENST00000485325	2369
ENST00000482177	572
ENST00000448785	303
ENST00000451367	662
ENST00000628342	450
ENST00000489177	1809
ENST00000467878	580
ENST00000446998	430
ENST00000295408	3954
ENST00000421804	3600
ENST00000616902	3104
ENST00000409780	3189
ENST00000439966	2972
ENST00000483161	293
ENST00000427559	735
ENST00000447549	528
ENST00000473065	545
ENST00000449344	771
ENST00000283206	5212
ENST00000452029	461
ENST00000452614	552
ENST00000463427	637
ENST00000471632	583
ENST00000331203	2301
ENST00000409903	1989
ENST00000409450	1394
ENST00000409667	1124
ENST00000472377	4598
ENST00000441565	819
ENST00000272559	1479
ENST00000624058	2272
ENST00000409573	5965
ENST00000272570	1601
ENST00000615791	1527
ENST00000476902	860
ENST00000474234	847
ENST00000466259	565
ENST00000464305	554
ENST00000495264	319
ENST00000409871	11542
ENST00000343936	11539
ENST00000436819	366
ENST00000476511	963
ENST00000502881	426
ENST00000449927	248
ENST00000302558	5576
ENST00000409750	5544
ENST00000522286	2179
ENST00000330575	2848
ENST00000482903	544
ENST00000496537	541
ENST00000471422	646
ENST00000636053	940
ENST00000636742	206
ENST00000233336	14269
ENST00000485537	1094
ENST00000476615	725
ENST00000460450	4148
ENST00000537335	4961
ENST00000263331	4558
ENST00000438748	555
ENST00000541869	5059
ENST00000430769	572
ENST00000333990	4376
ENST00000409894	4457
ENST00000448770	2494
ENST00000430293	595
ENST00000424062	558
ENST00000417433	3836
ENST00000496238	587
ENST00000468475	569
ENST00000475318	680
ENST00000498054	636
ENST00000484574	551
ENST00000458012	923
ENST00000384653	101
ENST00000489052	554
ENST00000324913	691
ENST00000454841	748
ENST00000409719	3272
ENST00000469030	529
ENST00000414784	425
ENST00000436885	529
ENST00000443291	359
ENST00000457336	2022
ENST00000272542	3381
ENST00000423633	668
ENST00000498224	692
ENST00000433924	638
ENST00000456264	574
ENST00000413135	584
ENST00000480984	738
ENST00000492076	613
ENST00000490674	3202
ENST00000327581	1767
ENST00000484666	416
ENST00000470675	569
ENST00000497526	2448
ENST00000462854	654
ENST00000491170	183
ENST00000302450	4533
ENST00000435431	2455
ENST00000474331	801
ENST00000481732	557
ENST00000461876	431
ENST00000497357	551
ENST00000263339	2124
ENST00000263341	1631
ENST00000491056	1617
ENST00000487639	654
ENST00000418817	581
ENST00000432018	581
ENST00000416750	580
ENST00000496280	849
ENST00000477398	571
ENST00000623243	3868
ENST00000312918	795
ENST00000263326	772
ENST00000349806	589
ENST00000352179	709
ENST00000353225	652
ENST00000311328	652
ENST00000415020	547
ENST00000447128	369
ENST00000376489	989
ENST00000259205	1195
ENST00000456759	269
ENST00000453215	421
ENST00000259211	888
ENST00000259213	1186
ENST00000327407	1052
ENST00000346807	2672
ENST00000393200	2700
ENST00000437409	403
ENST00000514072	675
ENST00000341010	1013
ENST00000393197	1366
ENST00000496265	900
ENST00000364935	107
ENST00000465812	500
ENST00000409052	1903
ENST00000463073	385
ENST00000361779	1922
ENST00000259206	1810
ENST00000354115	1747
ENST00000486167	646
ENST00000409930	848
ENST00000472292	572
ENST00000465917	910
ENST00000446590	559
ENST00000438409	583
ENST00000245796	5188
ENST00000485525	586
ENST00000418251	5600
ENST00000441564	11234
ENST00000409656	2394
ENST00000493329	606
ENST00000487574	670
ENST00000409378	580
ENST00000460725	2763
ENST00000465592	548
ENST00000464559	2424
ENST00000456685	1207
ENST00000263334	4152
ENST00000263335	3735
ENST00000397647	3633
ENST00000348715	3966
ENST00000429538	4084
ENST00000465084	656
ENST00000480684	527
ENST00000497038	816
ENST00000468980	525
ENST00000485840	2757
ENST00000554352	567
ENST00000623306	840
ENST00000437551	2390
ENST00000451179	1196
ENST00000617509	627
ENST00000422956	11799
ENST00000556070	567
ENST00000333145	2319
ENST00000431844	597
ENST00000553869	560
ENST00000616073	512
ENST00000624706	434
ENST00000445745	2570
ENST00000436293	2687
ENST00000555766	1499
ENST00000613966	3231
ENST00000467778	1414
ENST00000554830	556
ENST00000510859	2313
ENST00000609210	1328
ENST00000617278	569
ENST00000623031	442
ENST00000453673	353
ENST00000422178	508
ENST00000608834	3443
ENST00000259199	1812
ENST00000416503	1665
ENST00000433343	1411
ENST00000358604	1740
ENST00000463627	585
ENST00000456188	1436
ENST00000490323	880
ENST00000492566	992
ENST00000490446	679
ENST00000479583	3305
ENST00000468417	2973
ENST00000306507	2491
ENST00000449954	745
ENST00000416758	404
ENST00000446595	739
ENST00000416105	645
ENST00000450636	537
ENST00000421970	445
ENST00000432583	1232
ENST00000446648	1130
ENST00000408128	138
ENST00000453662	1684
ENST00000538033	2800
ENST00000437401	1398
ENST00000623707	2042
ENST00000416673	2078
ENST00000391616	738
ENST00000449021	469
ENST00000393167	2179
ENST00000409842	1979
ENST00000393165	1118
ENST00000413545	556
ENST00000450954	2041
ENST00000467600	885
ENST00000452831	1944
ENST00000465711	917
ENST00000393166	1052
ENST00000409875	2282
ENST00000376439	623
ENST00000409121	2232
ENST00000493876	642
ENST00000476236	1109
ENST00000477218	575
ENST00000478880	1776
ENST00000494909	2904
ENST00000486403	2486
ENST00000272567	768
ENST00000419351	698
ENST00000439382	607
ENST00000424612	561
ENST00000365557	107
ENST00000469702	784
ENST00000245680	4412
ENST00000409106	3120
ENST00000420066	736
ENST00000459683	744
ENST00000470204	523
ENST00000638402	1554
ENST00000469314	628
ENST00000447673	725
ENST00000577987	79
ENST00000485214	577
ENST00000409342	2284
ENST00000498768	1711
ENST00000460863	466
ENST00000435407	416
ENST00000420579	578
ENST00000446401	390
ENST00000602760	1548
ENST00000263238	6718
ENST00000443297	566
ENST00000415792	676
ENST00000446821	818
ENST00000535589	1530
ENST00000624567	1173
ENST00000489779	545
ENST00000484165	676
ENST00000478928	5965
ENST00000412690	844
ENST00000420161	815
ENST00000390880	216
ENST00000450325	465
ENST00000452995	1177
ENST00000410991	178
ENST00000410059	6278
ENST00000436732	883
ENST00000461250	2165
ENST00000409163	3883
ENST00000417844	665
ENST00000446992	624
ENST00000492708	457
ENST00000393146	862
ENST00000448663	644
ENST00000432658	730
ENST00000393147	2758
ENST00000310323	3052
ENST00000486885	913
ENST00000429914	553
ENST00000419287	565
ENST00000488208	546
ENST00000446095	883
ENST00000473362	548
ENST00000605241	170
ENST00000355719	319
ENST00000437562	491
ENST00000420950	676
ENST00000435623	950
ENST00000436242	1042
ENST00000431831	488
ENST00000459241	61
ENST00000440211	356
ENST00000457110	592
ENST00000263239	3796
ENST00000474694	1083
ENST00000489933	720
ENST00000415038	644
ENST00000476149	5674
ENST00000461443	642
ENST00000420330	3090
ENST00000439955	968
ENST00000445332	424
ENST00000430851	1154
ENST00000434708	1193
ENST00000376300	6899
ENST00000319432	6896
ENST00000437999	850
ENST00000474546	452
ENST00000426307	352
ENST00000470650	282
ENST00000466171	477
ENST00000488908	268
ENST00000460781	842
ENST00000585381	1083
ENST00000474006	467
ENST00000413179	445
ENST00000630241	690
ENST00000590516	758
ENST00000627670	1091
ENST00000588042	786
ENST00000629927	651
ENST00000627378	558
ENST00000588733	853
ENST00000627106	495
ENST00000591103	736
ENST00000628427	464
ENST00000623784	1500
ENST00000468841	285
ENST00000627626	560
ENST00000411929	574
ENST00000245787	2590
ENST00000471186	2100
ENST00000485520	3185
ENST00000467223	627
ENST00000614681	1347
ENST00000488995	518
ENST00000479999	532
ENST00000414886	778
ENST00000449075	580
ENST00000449819	458
ENST00000584273	612
ENST00000557729	695
ENST00000295206	2457
ENST00000546667	449
ENST00000327097	1838
ENST00000412481	569
ENST00000556770	1011
ENST00000494979	556
ENST00000272520	2043
ENST00000582256	294
ENST00000393110	4262
ENST00000393106	3915
ENST00000393107	1871
ENST00000409811	2103
ENST00000454260	3218
ENST00000409466	1150
ENST00000334816	676
ENST00000409877	950
ENST00000409523	747
ENST00000414534	509
ENST00000498049	440
ENST00000355857	637
ENST00000535617	654
ENST00000535757	740
ENST00000492375	784
ENST00000627093	554
ENST00000409094	576
ENST00000542275	757
ENST00000311521	714
ENST00000460901	774
ENST00000627305	620
ENST00000393103	599
ENST00000475783	842
ENST00000409826	794
ENST00000417645	522
ENST00000306406	1688
ENST00000465296	820
ENST00000019103	1865
ENST00000485440	2275
ENST00000494326	519
ENST00000627145	770
ENST00000630739	920
ENST00000413602	2019
ENST00000457436	501
ENST00000295220	2985
ENST00000413057	2167
ENST00000463985	689
ENST00000442513	779
ENST00000413369	2801
ENST00000594033	964
ENST00000598644	1532
ENST00000594371	1267
ENST00000488358	589
ENST00000475569	759
ENST00000594141	743
ENST00000597189	837
ENST00000599827	401
ENST00000443972	3294
ENST00000600951	440
ENST00000434869	450
ENST00000464578	545
ENST00000424086	1738
ENST00000401466	1346
ENST00000272521	1394
ENST00000445518	791
ENST00000409951	1216
ENST00000496203	881
ENST00000432914	542
ENST00000263708	10300
ENST00000460162	623
ENST00000420482	568
ENST00000460289	577
ENST00000488279	662
ENST00000485247	590
ENST00000433888	954
ENST00000430976	4154
ENST00000488896	575
ENST00000431283	630
ENST00000469511	476
ENST00000441089	671
ENST00000441321	413
ENST00000263713	6628
ENST00000443902	3167
ENST00000331393	1777
ENST00000443124	2872
ENST00000452780	6410
ENST00000466241	566
ENST00000489017	367
ENST00000461128	622
ENST00000495030	444
ENST00000488691	609
ENST00000455707	575
ENST00000365176	113
ENST00000445926	662
ENST00000440974	771
ENST00000450967	341
ENST00000429447	288
ENST00000415971	1359
ENST00000438005	1594
ENST00000426077	2131
ENST00000447591	558
ENST00000272519	2344
ENST00000420510	1252
ENST00000431732	767
ENST00000631312	311
ENST00000470417	1931
ENST00000412383	981
ENST00000449649	667
ENST00000437837	555
ENST00000295228	3204
ENST00000622953	1884
ENST00000413991	528
ENST00000432474	523
ENST00000364136	102
ENST00000444963	324
ENST00000421820	470
ENST00000472722	864
ENST00000482119	567
ENST00000418323	315
ENST00000341310	4904
ENST00000438299	3724
ENST00000445186	4955
ENST00000452692	3673
ENST00000452319	6799
ENST00000361492	6768
ENST00000437950	1904
ENST00000435313	2088
ENST00000360874	529
ENST00000433812	1112
ENST00000603720	708
ENST00000364714	101
ENST00000441053	812
ENST00000432984	544
ENST00000263707	9292
ENST00000464621	603
ENST00000450311	418
ENST00000263710	8092
ENST00000397587	7915
ENST00000541377	7909
ENST00000409078	8002
ENST00000455322	5660
ENST00000452274	3966
ENST00000472776	1982
ENST00000463621	536
ENST00000430234	582
ENST00000491646	599
ENST00000418989	663
ENST00000449975	555
ENST00000474065	516
ENST00000480007	569
ENST00000485112	869
ENST00000577914	682
ENST00000580972	127
ENST00000410535	92
ENST00000414554	1411
ENST00000413904	1182
ENST00000439321	1273
ENST00000447668	1368
ENST00000419902	1316
ENST00000433385	499
ENST00000624478	1512
ENST00000412580	604
ENST00000285814	1734
ENST00000423105	686
ENST00000481978	663
ENST00000498570	374
ENST00000447132	759
ENST00000451734	559
ENST00000477693	1096
ENST00000455432	555
ENST00000603900	204
ENST00000389682	3420
ENST00000536142	3328
ENST00000467324	2843
ENST00000483698	555
ENST00000498545	1118
ENST00000478165	578
ENST00000490717	560
ENST00000490104	2717
ENST00000495112	605
ENST00000481818	421
ENST00000409193	1436
ENST00000438722	794
ENST00000422238	650
ENST00000435895	766
ENST00000422649	350
ENST00000435441	801
ENST00000432894	584
ENST00000451749	269
ENST00000431242	2095
ENST00000427142	901
ENST00000624741	174
ENST00000411186	315
ENST00000438816	542
ENST00000431078	5284
ENST00000423939	560
ENST00000470921	347
ENST00000458380	195
ENST00000605094	187
ENST00000383999	107
ENST00000430692	668
ENST00000444277	208
ENST00000455174	624
ENST00000435352	604
ENST00000433994	462
ENST00000419223	440
ENST00000440317	728
ENST00000259254	1246
ENST00000356887	2067
ENST00000484700	766
ENST00000459787	758
ENST00000409836	932
ENST00000464053	1805
ENST00000440018	799
ENST00000384236	104
ENST00000637962	693
ENST00000454927	788
ENST00000636457	811
ENST00000458326	714
ENST00000450035	736
ENST00000568484	731
ENST00000437793	395
ENST00000436605	479
ENST00000441412	392
ENST00000636439	350
ENST00000459009	62
ENST00000567613	1472
ENST00000564121	4476
ENST00000259238	2338
ENST00000316724	2693
ENST00000346226	2401
ENST00000348750	2074
ENST00000351659	2365
ENST00000352848	2209
ENST00000357970	2497
ENST00000376113	1832
ENST00000393040	2293
ENST00000393041	2272
ENST00000462958	5141
ENST00000409400	2143
ENST00000466111	887
ENST00000484253	872
ENST00000419265	221
ENST00000335247	4401
ENST00000409327	2092
ENST00000412499	2825
ENST00000285398	2750
ENST00000426778	2916
ENST00000445889	2920
ENST00000491292	4018
ENST00000494464	1367
ENST00000456257	563
ENST00000460485	815
ENST00000462306	963
ENST00000490062	576
ENST00000409947	10992
ENST00000344908	2135
ENST00000363380	107
ENST00000409179	689
ENST00000433673	2690
ENST00000234071	1773
ENST00000419985	500
ENST00000474030	501
ENST00000429925	581
ENST00000442644	600
ENST00000427769	598
ENST00000431364	566
ENST00000409048	1586
ENST00000464089	563
ENST00000402125	779
ENST00000580343	82
ENST00000412979	441
ENST00000631170	734
ENST00000628112	807
ENST00000629005	1010
ENST00000629695	940
ENST00000596439	1007
ENST00000629928	578
ENST00000628885	428
ENST00000628499	294
ENST00000630924	573
ENST00000630740	1005
ENST00000454503	644
ENST00000626634	708
ENST00000595561	613
ENST00000598065	768
ENST00000598696	751
ENST00000599001	703
ENST00000627259	621
ENST00000628607	750
ENST00000625623	638
ENST00000625659	420
ENST00000626387	473
ENST00000626901	613
ENST00000627205	426
ENST00000629356	749
ENST00000629464	717
ENST00000631042	573
ENST00000625610	699
ENST00000625508	446
ENST00000626512	313
ENST00000626032	522
ENST00000365559	182
ENST00000295321	2958
ENST00000637187	1021
ENST00000619302	833
ENST00000497888	592
ENST00000495369	811
ENST00000409725	1080
ENST00000486662	870
ENST00000479083	582
ENST00000478949	567
ENST00000460511	598
ENST00000483889	588
ENST00000436740	608
ENST00000428314	6715
ENST00000409816	6694
ENST00000563538	270
ENST00000437387	822
ENST00000496841	4922
ENST00000409090	3567
ENST00000491278	4352
ENST00000609697	852
ENST00000494959	1453
ENST00000426981	1409
ENST00000469300	4807
ENST00000324938	2111
ENST00000409754	1620
ENST00000494613	1137
ENST00000409286	1678
ENST00000476932	2269
ENST00000355119	2045
ENST00000410011	2335
ENST00000409455	2500
ENST00000409808	2315
ENST00000466410	2592
ENST00000484252	2099
ENST00000410038	1695
ENST00000545738	1730
ENST00000413578	930
ENST00000409254	867
ENST00000582671	531
ENST00000544369	2598
ENST00000486700	2175
ENST00000496086	1241
ENST00000272644	2062
ENST00000423019	581
ENST00000393018	1177
ENST00000322313	9471
ENST00000310981	3735
ENST00000436787	822
ENST00000393006	3574
ENST00000409658	3104
ENST00000408998	583
ENST00000364600	96
ENST00000363520	106
ENST00000621313	1158
ENST00000272645	5042
ENST00000365662	106
ENST00000409955	1758
ENST00000442758	349
ENST00000487079	1037
ENST00000409698	806
ENST00000614637	258
ENST00000272647	4658
ENST00000393001	4641
ENST00000609350	630
ENST00000423267	114
ENST00000357702	4173
ENST00000259235	4065
ENST00000259234	4140
ENST00000424298	849
ENST00000450957	559
ENST00000456388	214
ENST00000363562	102
ENST00000430075	586
ENST00000438277	3113
ENST00000376723	6682
ENST00000259253	10650
ENST00000411629	725
ENST00000488439	928
ENST00000434626	151
ENST00000418197	599
ENST00000465836	517
ENST00000442517	295
ENST00000333650	415
ENST00000416102	485
ENST00000469019	559
ENST00000259241	3932
ENST00000463963	584
ENST00000494089	585
ENST00000516933	99
ENST00000427740	390
ENST00000412312	357
ENST00000413403	660
ENST00000375987	2213
ENST00000418508	492
ENST00000641154	1609
ENST00000450531	563
ENST00000397540	389
ENST00000433290	400
ENST00000450840	2398
ENST00000440031	223
ENST00000450665	370
ENST00000412425	2454
ENST00000433431	123
ENST00000624615	1899
ENST00000410061	3075
ENST00000641920	211
ENST00000440931	187
ENST00000511039	504
ENST00000401540	1152
ENST00000416089	2140
ENST00000444030	764
ENST00000449170	3793
ENST00000325390	3679
ENST00000449736	709
ENST00000428123	347
ENST00000447438	1042
ENST00000514557	494
ENST00000409914	3842
ENST00000423631	129
ENST00000361163	1586
ENST00000433507	578
ENST00000516414	107
ENST00000427638	1841
ENST00000424716	533
ENST00000310463	1549
ENST00000409943	1296
ENST00000496704	3385
ENST00000392984	1353
ENST00000498526	572
ENST00000423263	824
ENST00000409128	789
ENST00000434929	806
ENST00000457413	613
ENST00000409234	871
ENST00000441670	561
ENST00000431183	3614
ENST00000454468	3586
ENST00000351288	3661
ENST00000412570	3601
ENST00000433118	3335
ENST00000409031	4896
ENST00000439886	3371
ENST00000482171	4298
ENST00000491128	2570
ENST00000457039	940
ENST00000491319	593
ENST00000449159	635
ENST00000461187	659
ENST00000430682	820
ENST00000435455	842
ENST00000451542	796
ENST00000473720	555
ENST00000455548	547
ENST00000439029	566
ENST00000441135	699
ENST00000425361	455
ENST00000457492	435
ENST00000281871	933
ENST00000409255	769
ENST00000455239	401
ENST00000485869	583
ENST00000480182	480
ENST00000491178	234
ENST00000312988	1542
ENST00000430381	618
ENST00000437982	621
ENST00000452600	2235
ENST00000450578	752
ENST00000426461	574
ENST00000423150	992
ENST00000448112	647
ENST00000444325	1033
ENST00000419523	1542
ENST00000446518	666
ENST00000453315	681
ENST00000510008	774
ENST00000639191	341
ENST00000638485	296
ENST00000450813	1354
ENST00000458676	1807
ENST00000503471	522
ENST00000422855	651
ENST00000429272	584
ENST00000605408	478
ENST00000449160	144
ENST00000259229	1646
ENST00000442217	1847
ENST00000465315	3562
ENST00000409127	1247
ENST00000259239	1740
ENST00000409935	958
ENST00000464432	939
ENST00000490895	776
ENST00000462392	1793
ENST00000473689	877
ENST00000477375	564
ENST00000470672	616
ENST00000409649	822
ENST00000456713	460
ENST00000495606	546
ENST00000460766	2379
ENST00000428740	924
ENST00000452955	923
ENST00000460100	721
ENST00000462357	533
ENST00000475074	512
ENST00000175756	3669
ENST00000347849	2472
ENST00000489215	460
ENST00000428843	785
ENST00000420717	599
ENST00000483617	595
ENST00000479295	513
ENST00000460992	398
ENST00000495400	552
ENST00000409022	993
ENST00000490812	833
ENST00000462996	759
ENST00000464576	393
ENST00000490137	411
ENST00000481492	1394
ENST00000462321	1717
ENST00000424873	2070
ENST00000449066	409
ENST00000430785	3992
ENST00000423905	555
ENST00000433703	603
ENST00000413041	594
ENST00000438056	564
ENST00000415406	545
ENST00000416807	1039
ENST00000455215	552
ENST00000439137	2144
ENST00000417310	524
ENST00000451531	7020
ENST00000615053	1926
ENST00000631234	2072
ENST00000516164	107
ENST00000450486	444
ENST00000615602	264
ENST00000619050	1554
ENST00000620207	1444
ENST00000281882	1071
ENST00000422631	727
ENST00000409259	1653
ENST00000409793	538
ENST00000419965	2218
ENST00000414595	1547
ENST00000623376	1653
ENST00000409982	1039
ENST00000440359	543
ENST00000457169	695
ENST00000615342	1554
ENST00000621673	1444
ENST00000259216	1046
ENST00000621608	264
ENST00000409602	3383
ENST00000515948	107
ENST00000438109	2250
ENST00000397485	2209
ENST00000450440	1762
ENST00000420048	405
ENST00000447059	604
ENST00000451977	1087
ENST00000434289	562
ENST00000425151	573
ENST00000430837	552
ENST00000434661	444
ENST00000309926	1267
ENST00000448777	706
ENST00000436488	525
ENST00000321420	3273
ENST00000431758	599
ENST00000423981	6172
ENST00000458606	651
ENST00000455007	312
ENST00000429282	2824
ENST00000446213	1273
ENST00000409359	5489
ENST00000526381	4788
ENST00000326016	3666
ENST00000428230	2172
ENST00000611048	3486
ENST00000636987	3656
ENST00000438985	1638
ENST00000525839	3828
ENST00000392953	3800
ENST00000626315	122
ENST00000628597	123
ENST00000409303	2102
ENST00000355771	1872
ENST00000496764	840
ENST00000439368	901
ENST00000635976	171
ENST00000528247	662
ENST00000490728	3229
ENST00000532720	882
ENST00000527365	499
ENST00000525092	769
ENST00000409185	5285
ENST00000389915	944
ENST00000403716	4349
ENST00000439822	4177
ENST00000409158	2277
ENST00000234115	4208
ENST00000628582	1297
ENST00000482225	644
ENST00000487980	600
ENST00000438882	1460
ENST00000404460	1167
ENST00000409612	2210
ENST00000409279	2488
ENST00000425793	1329
ENST00000452936	217
ENST00000415351	1461
ENST00000411601	545
ENST00000356920	4159
ENST00000613282	1926
ENST00000626191	2027
ENST00000358087	2147
ENST00000514256	2072
ENST00000390897	107
ENST00000560285	1739
ENST00000416266	2210
ENST00000425399	584
ENST00000451959	1225
ENST00000641806	335
ENST00000507474	1976
ENST00000642016	354
ENST00000417338	1026
ENST00000623617	3032
ENST00000635979	465
ENST00000424905	650
ENST00000437240	517
ENST00000430812	1655
ENST00000453886	1357
ENST00000640874	297
ENST00000640656	341
ENST00000440206	761
ENST00000427725	675
ENST00000457151	658
ENST00000455518	1419
ENST00000419962	1030
ENST00000440488	538
ENST00000413613	326
ENST00000620841	800
ENST00000437751	1861
ENST00000641610	120
ENST00000444815	1067
ENST00000407594	1944
ENST00000449922	579
ENST00000609270	580
ENST00000427024	679
ENST00000445782	980
ENST00000321253	1546
ENST00000409047	471
ENST00000410036	382
ENST00000309451	624
ENST00000488586	234
ENST00000491265	2826
ENST00000579560	77
ENST00000415574	2762
ENST00000438378	3785
ENST00000465939	1080
ENST00000295171	1543
ENST00000467992	1347
ENST00000454549	930
ENST00000409856	1298
ENST00000468650	762
ENST00000478665	516
ENST00000434330	851
ENST00000417579	393
ENST00000397487	2688
ENST00000516147	107
ENST00000613014	469
ENST00000431979	3516
ENST00000605465	1115
ENST00000624391	1335
ENST00000623058	969
ENST00000448659	1027
ENST00000463645	656
ENST00000466372	266
ENST00000481510	996
ENST00000623129	1325
ENST00000621194	220
ENST00000437330	562
ENST00000432853	1299
ENST00000421696	575
ENST00000419362	2209
ENST00000419784	840
ENST00000450396	207
ENST00000603823	466
ENST00000433943	471
ENST00000452011	651
ENST00000465868	1253
ENST00000470729	1425
ENST00000409867	1251
ENST00000481691	3253
ENST00000295181	1412
ENST00000459214	107
ENST00000471048	677
MSBN01003282.16303.18157.path2	110
LRIL01000137.47617.49426.path3	1839
LRUM01007322.9723.11556.path2	1839
LYWJ01012342.32747.34590.path1	1839
ENST00000408361	115
ENST00000445384	715
ENST00000440802	322
ENST00000438300	1774
ENST00000608279	1682
ENST00000458407	597
ENST00000516896	107
ENST00000329321	2784
ENST00000622084	900
ENST00000436766	535
ENST00000363848	320
ENST00000470071	2013
ENST00000397463	1891
ENST00000345008	1033
ENST00000450509	374
ENST00000449209	578
ENST00000409261	7594
ENST00000640590	1959
ENST00000317721	7593
ENST00000405974	3636
ENST00000639875	1815
ENST00000409213	2390
ENST00000473859	365
ENST00000415916	166
ENST00000424510	1711
ENST00000623763	2049
ENST00000427594	2158
ENST00000358991	388
ENST00000454699	469
ENST00000432414	535
ENST00000606428	560
ENST00000516879	102
ENST00000410136	290
ENST00000416437	554
ENST00000420184	415
ENST00000363838	309
ENST00000468758	816
ENST00000481801	651
ENST00000409645	8252
ENST00000581102	68
ENST00000488365	365
ENST00000281923	8144
ENST00000415977	425
ENST00000281924	1892
ENST00000467316	2260
ENST00000476823	5078
ENST00000392929	544
ENST00000452925	711
ENST00000416042	228
ENST00000356140	1321
ENST00000485893	1936
ENST00000392928	1307
ENST00000498093	528
ENST00000577826	54
ENST00000413962	636
ENST00000428857	677
ENST00000419781	5414
ENST00000446247	663
ENST00000452839	2363
ENST00000264157	6917
ENST00000295238	4491
ENST00000475094	606
ENST00000464932	723
ENST00000417175	811
ENST00000452521	638
ENST00000438691	632
ENST00000392915	5030
ENST00000375845	4369
ENST00000392917	1765
ENST00000358371	3719
ENST00000375844	1604
ENST00000392918	1460
ENST00000478805	1105
ENST00000638025	4350
ENST00000437365	2195
ENST00000637841	3281
ENST00000468155	1405
ENST00000425952	537
ENST00000414343	541
ENST00000486077	604
ENST00000264158	4914
ENST00000442034	4185
ENST00000425393	1139
ENST00000487003	3506
ENST00000539493	3161
ENST00000489858	557
ENST00000385573	128
ENST00000412849	2572
ENST00000619650	2494
ENST00000497080	446
ENST00000401392	6820
ENST00000536680	6943
ENST00000264159	4046
ENST00000403017	4130
ENST00000474919	611
ENST00000495945	569
ENST00000452187	1269
ENST00000472452	823
ENST00000492193	546
ENST00000413279	1398
ENST00000483021	539
ENST00000463230	2241
ENST00000409478	4272
ENST00000264160	4648
ENST00000438014	582
ENST00000488035	502
ENST00000410054	4442
ENST00000628915	4325
ENST00000436436	601
ENST00000409606	3673
ENST00000456040	851
ENST00000480793	235
ENST00000486532	630
ENST00000443537	710
ENST00000441871	556
ENST00000429703	3443
ENST00000425804	581
ENST00000487294	587
ENST00000364438	103
ENST00000384921	82
ENST00000445855	670
ENST00000483065	577
ENST00000272638	4006
ENST00000415164	548
ENST00000426921	568
ENST00000416538	1255
ENST00000467065	334
ENST00000470687	549
ENST00000490163	3394
ENST00000471246	395
ENST00000264162	6279
ENST00000452974	3508
ENST00000363794	111
ENST00000437007	1862
ENST00000264156	3736
ENST00000492091	712
ENST00000483902	577
ENST00000424794	1024
ENST00000264161	2361
ENST00000478212	892
ENST00000489964	827
ENST00000422708	623
ENST00000491481	549
ENST00000441323	651
ENST00000456565	731
ENST00000449218	543
ENST00000435076	717
ENST00000463008	412
ENST00000474184	431
ENST00000419808	772
ENST00000438432	768
ENST00000444406	442
ENST00000446492	488
ENST00000607985	660
ENST00000609663	365
ENST00000594219	1420
ENST00000609237	856
ENST00000599018	746
ENST00000595061	720
ENST00000608471	532
ENST00000615163	824
ENST00000597450	1394
ENST00000399447	962
ENST00000593405	628
ENST00000593462	682
ENST00000594735	513
ENST00000595624	1055
ENST00000598565	787
ENST00000601196	906
ENST00000601586	763
ENST00000625389	391
ENST00000627657	311
ENST00000629483	923
ENST00000613688	727
ENST00000631306	530
ENST00000596410	741
ENST00000599279	544
ENST00000444649	558
ENST00000627442	633
ENST00000448672	469
ENST00000409817	1895
ENST00000241393	1682
ENST00000466288	1485
ENST00000447355	1390
ENST00000624070	2493
ENST00000392399	473
ENST00000516167	338
ENST00000414479	527
ENST00000409968	6111
ENST00000472720	532
ENST00000272643	5939
ENST00000413152	5846
ENST00000485379	563
ENST00000480352	531
ENST00000410462	109
ENST00000410115	1150
ENST00000280097	3295
ENST00000329366	835
ENST00000280096	504
ENST00000475675	743
ENST00000467390	532
ENST00000485653	675
ENST00000480534	339
ENST00000446520	553
ENST00000429515	637
ENST00000431545	765
